Country,Year,Week,Month,Weather,Tourist_Arrival,TotalPop_0_14,TotalPop_15_29,TotalPop_30_44,TotalPop_45_59,TotalPop_60Plus,PopTotal_100Plus,PopMale,PopFemale,PopTotal,ALL_INF
United Kingdom of Great Britain and Northern Ireland,2013,15,4,7.8,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,327
United Kingdom of Great Britain and Northern Ireland,2013,16,4,7.8,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,316
United Kingdom of Great Britain and Northern Ireland,2013,17,4,7.8,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,133
United Kingdom of Great Britain and Northern Ireland,2013,18,5,10.7,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,78
United Kingdom of Great Britain and Northern Ireland,2013,19,5,10.7,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,43
United Kingdom of Great Britain and Northern Ireland,2013,20,5,10.7,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,26
United Kingdom of Great Britain and Northern Ireland,2013,21,5,10.7,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,23
United Kingdom of Great Britain and Northern Ireland,2013,22,6,13.43,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,25
United Kingdom of Great Britain and Northern Ireland,2013,23,6,13.43,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,5
United Kingdom of Great Britain and Northern Ireland,2013,24,6,13.43,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,6
United Kingdom of Great Britain and Northern Ireland,2013,25,6,13.43,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,2
United Kingdom of Great Britain and Northern Ireland,2013,26,6,13.43,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,2
United Kingdom of Great Britain and Northern Ireland,2013,27,7,15.32,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,10
United Kingdom of Great Britain and Northern Ireland,2013,28,7,15.32,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,4
United Kingdom of Great Britain and Northern Ireland,2013,29,7,15.32,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,2
United Kingdom of Great Britain and Northern Ireland,2013,30,7,15.32,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,5
United Kingdom of Great Britain and Northern Ireland,2013,31,8,15.19,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,6
United Kingdom of Great Britain and Northern Ireland,2013,32,8,15.19,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,2
United Kingdom of Great Britain and Northern Ireland,2013,33,8,15.19,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,10
United Kingdom of Great Britain and Northern Ireland,2013,34,8,15.19,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,3
United Kingdom of Great Britain and Northern Ireland,2013,35,9,12.94,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,3
United Kingdom of Great Britain and Northern Ireland,2013,36,9,12.94,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,5
United Kingdom of Great Britain and Northern Ireland,2013,37,9,12.94,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,1
United Kingdom of Great Britain and Northern Ireland,2013,38,9,12.94,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,1
United Kingdom of Great Britain and Northern Ireland,2013,39,9,12.94,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,0
United Kingdom of Great Britain and Northern Ireland,2013,40,10,9.78,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,9
United Kingdom of Great Britain and Northern Ireland,2013,41,10,9.78,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,6
United Kingdom of Great Britain and Northern Ireland,2013,42,10,9.78,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,6
United Kingdom of Great Britain and Northern Ireland,2013,43,10,9.78,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,7
United Kingdom of Great Britain and Northern Ireland,2013,44,11,6.51,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,12
United Kingdom of Great Britain and Northern Ireland,2013,45,11,6.51,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,26
United Kingdom of Great Britain and Northern Ireland,2013,46,11,6.51,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,15
United Kingdom of Great Britain and Northern Ireland,2013,47,11,6.51,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,12
United Kingdom of Great Britain and Northern Ireland,2013,48,12,4.27,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,23
United Kingdom of Great Britain and Northern Ireland,2013,49,12,4.27,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,19
United Kingdom of Great Britain and Northern Ireland,2013,50,12,4.27,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,37
United Kingdom of Great Britain and Northern Ireland,2013,51,12,4.27,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,42
United Kingdom of Great Britain and Northern Ireland,2013,52,12,4.27,32691348,11394.23,12713.435,12945.436,12949.254,14968.597,13.063,31989.179,32994.836,64984.015,45
United Kingdom of Great Britain and Northern Ireland,2014,1,1,3.9,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,92
United Kingdom of Great Britain and Northern Ireland,2014,2,1,3.9,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,123
United Kingdom of Great Britain and Northern Ireland,2014,3,1,3.9,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,142
United Kingdom of Great Britain and Northern Ireland,2014,4,1,3.9,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,140
United Kingdom of Great Britain and Northern Ireland,2014,5,2,4.04,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,200
United Kingdom of Great Britain and Northern Ireland,2014,6,2,4.04,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,299
United Kingdom of Great Britain and Northern Ireland,2014,7,2,4.04,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,384
United Kingdom of Great Britain and Northern Ireland,2014,8,2,4.04,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,390
United Kingdom of Great Britain and Northern Ireland,2014,9,3,5.65,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,474
United Kingdom of Great Britain and Northern Ireland,2014,10,3,5.65,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,440
United Kingdom of Great Britain and Northern Ireland,2014,11,3,5.65,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,410
United Kingdom of Great Britain and Northern Ireland,2014,12,3,5.65,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,319
United Kingdom of Great Britain and Northern Ireland,2014,13,3,5.65,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,256
United Kingdom of Great Britain and Northern Ireland,2014,14,4,7.8,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,220
United Kingdom of Great Britain and Northern Ireland,2014,15,4,7.8,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,188
United Kingdom of Great Britain and Northern Ireland,2014,16,4,7.8,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,102
United Kingdom of Great Britain and Northern Ireland,2014,17,4,7.8,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,91
United Kingdom of Great Britain and Northern Ireland,2014,18,5,10.7,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,88
United Kingdom of Great Britain and Northern Ireland,2014,19,5,10.7,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,56
United Kingdom of Great Britain and Northern Ireland,2014,20,5,10.7,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,42
United Kingdom of Great Britain and Northern Ireland,2014,21,5,10.7,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,9
United Kingdom of Great Britain and Northern Ireland,2014,22,6,13.43,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,5
United Kingdom of Great Britain and Northern Ireland,2014,23,6,13.43,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,12
United Kingdom of Great Britain and Northern Ireland,2014,24,6,13.43,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,4
United Kingdom of Great Britain and Northern Ireland,2014,25,6,13.43,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,3
United Kingdom of Great Britain and Northern Ireland,2014,26,6,13.43,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,2
United Kingdom of Great Britain and Northern Ireland,2014,27,7,15.32,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,5
United Kingdom of Great Britain and Northern Ireland,2014,28,7,15.32,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,13
United Kingdom of Great Britain and Northern Ireland,2014,29,7,15.32,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,2
United Kingdom of Great Britain and Northern Ireland,2014,30,7,15.32,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,5
United Kingdom of Great Britain and Northern Ireland,2014,31,8,15.19,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,2
United Kingdom of Great Britain and Northern Ireland,2014,32,8,15.19,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,3
United Kingdom of Great Britain and Northern Ireland,2014,33,8,15.19,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,2
United Kingdom of Great Britain and Northern Ireland,2014,34,8,15.19,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,2
United Kingdom of Great Britain and Northern Ireland,2014,35,8,15.19,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,5
United Kingdom of Great Britain and Northern Ireland,2014,36,9,12.94,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,1
United Kingdom of Great Britain and Northern Ireland,2014,37,9,12.94,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,2
United Kingdom of Great Britain and Northern Ireland,2014,38,9,12.94,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,3
United Kingdom of Great Britain and Northern Ireland,2014,39,9,12.94,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,8
United Kingdom of Great Britain and Northern Ireland,2014,40,10,9.78,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,12
United Kingdom of Great Britain and Northern Ireland,2014,41,10,9.78,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,14
United Kingdom of Great Britain and Northern Ireland,2014,42,10,9.78,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,20
United Kingdom of Great Britain and Northern Ireland,2014,43,10,9.78,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,18
United Kingdom of Great Britain and Northern Ireland,2014,44,11,6.51,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,26
United Kingdom of Great Britain and Northern Ireland,2014,45,11,6.51,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,22
United Kingdom of Great Britain and Northern Ireland,2014,46,11,6.51,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,41
United Kingdom of Great Britain and Northern Ireland,2014,47,11,6.51,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,22
United Kingdom of Great Britain and Northern Ireland,2014,48,11,6.51,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,33
United Kingdom of Great Britain and Northern Ireland,2014,49,12,4.27,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,55
United Kingdom of Great Britain and Northern Ireland,2014,50,12,4.27,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,104
United Kingdom of Great Britain and Northern Ireland,2014,51,12,4.27,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,151
United Kingdom of Great Britain and Northern Ireland,2014,52,12,4.27,34377013,11469.876,12681.493,12965.597,13136.64,15155.825,13.617,32226.444,33196.604,65423.048,193
United Kingdom of Great Britain and Northern Ireland,2015,1,1,3.9,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,315
United Kingdom of Great Britain and Northern Ireland,2015,2,1,3.9,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,387
United Kingdom of Great Britain and Northern Ireland,2015,3,1,3.9,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,343
United Kingdom of Great Britain and Northern Ireland,2015,4,1,3.9,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,415
United Kingdom of Great Britain and Northern Ireland,2015,5,2,4.04,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,442
United Kingdom of Great Britain and Northern Ireland,2015,6,2,4.04,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,452
United Kingdom of Great Britain and Northern Ireland,2015,7,2,4.04,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,501
United Kingdom of Great Britain and Northern Ireland,2015,8,2,4.04,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,468
United Kingdom of Great Britain and Northern Ireland,2015,9,3,5.65,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,302
United Kingdom of Great Britain and Northern Ireland,2015,10,3,5.65,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,202
United Kingdom of Great Britain and Northern Ireland,2015,11,3,5.65,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,203
United Kingdom of Great Britain and Northern Ireland,2015,12,3,5.65,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,201
United Kingdom of Great Britain and Northern Ireland,2015,13,3,5.65,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,154
United Kingdom of Great Britain and Northern Ireland,2015,14,4,7.8,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,154
United Kingdom of Great Britain and Northern Ireland,2015,15,4,7.8,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,138
United Kingdom of Great Britain and Northern Ireland,2015,16,4,7.8,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,153
United Kingdom of Great Britain and Northern Ireland,2015,17,4,7.8,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,85
United Kingdom of Great Britain and Northern Ireland,2015,18,5,10.7,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,53
United Kingdom of Great Britain and Northern Ireland,2015,19,5,10.7,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,51
United Kingdom of Great Britain and Northern Ireland,2015,20,5,10.7,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,43
United Kingdom of Great Britain and Northern Ireland,2015,21,5,10.7,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,48
United Kingdom of Great Britain and Northern Ireland,2015,22,5,10.7,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,33
United Kingdom of Great Britain and Northern Ireland,2015,23,6,13.43,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,22
United Kingdom of Great Britain and Northern Ireland,2015,24,6,13.43,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,30
United Kingdom of Great Britain and Northern Ireland,2015,25,6,13.43,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,19
United Kingdom of Great Britain and Northern Ireland,2015,26,6,13.43,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,11
United Kingdom of Great Britain and Northern Ireland,2015,27,7,15.32,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,8
United Kingdom of Great Britain and Northern Ireland,2015,28,7,15.32,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,4
United Kingdom of Great Britain and Northern Ireland,2015,29,7,15.32,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,5
United Kingdom of Great Britain and Northern Ireland,2015,30,7,15.32,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,5
United Kingdom of Great Britain and Northern Ireland,2015,31,8,15.19,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,8
United Kingdom of Great Britain and Northern Ireland,2015,32,8,15.19,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,5
United Kingdom of Great Britain and Northern Ireland,2015,33,8,15.19,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,7
United Kingdom of Great Britain and Northern Ireland,2015,34,8,15.19,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,4
United Kingdom of Great Britain and Northern Ireland,2015,35,8,15.19,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,1
United Kingdom of Great Britain and Northern Ireland,2015,36,9,12.94,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,2
United Kingdom of Great Britain and Northern Ireland,2015,37,9,12.94,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,3
United Kingdom of Great Britain and Northern Ireland,2015,38,9,12.94,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,3
United Kingdom of Great Britain and Northern Ireland,2015,39,9,12.94,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,2
United Kingdom of Great Britain and Northern Ireland,2015,40,10,9.78,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,19
United Kingdom of Great Britain and Northern Ireland,2015,41,10,9.78,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,42
United Kingdom of Great Britain and Northern Ireland,2015,42,10,9.78,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,25
United Kingdom of Great Britain and Northern Ireland,2015,43,10,9.78,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,23
United Kingdom of Great Britain and Northern Ireland,2015,44,11,6.51,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,37
United Kingdom of Great Britain and Northern Ireland,2015,45,11,6.51,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,35
United Kingdom of Great Britain and Northern Ireland,2015,46,11,6.51,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,26
United Kingdom of Great Britain and Northern Ireland,2015,47,11,6.51,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,37
United Kingdom of Great Britain and Northern Ireland,2015,48,11,6.51,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,40
United Kingdom of Great Britain and Northern Ireland,2015,49,12,4.27,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,61
United Kingdom of Great Britain and Northern Ireland,2015,50,12,4.27,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,64
United Kingdom of Great Britain and Northern Ireland,2015,51,12,4.27,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,167
United Kingdom of Great Britain and Northern Ireland,2015,52,12,4.27,36115149,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,198
United Kingdom of Great Britain and Northern Ireland,2015,53,1,3.9,37609273,11562.305,12620.211,13018.039,13281.315,15364.197,14.082,32461.498,33398.651,65860.149,277
United Kingdom of Great Britain and Northern Ireland,2016,1,1,3.9,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,422
United Kingdom of Great Britain and Northern Ireland,2016,2,1,3.9,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,406
United Kingdom of Great Britain and Northern Ireland,2016,3,1,3.9,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,556
United Kingdom of Great Britain and Northern Ireland,2016,4,1,3.9,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,830
United Kingdom of Great Britain and Northern Ireland,2016,5,2,4.04,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,919
United Kingdom of Great Britain and Northern Ireland,2016,6,2,4.04,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,918
United Kingdom of Great Britain and Northern Ireland,2016,7,2,4.04,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,1058
United Kingdom of Great Britain and Northern Ireland,2016,8,2,4.04,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,1087
United Kingdom of Great Britain and Northern Ireland,2016,9,3,5.65,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,1241
United Kingdom of Great Britain and Northern Ireland,2016,10,3,5.65,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,1292
United Kingdom of Great Britain and Northern Ireland,2016,11,3,5.65,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,1580
United Kingdom of Great Britain and Northern Ireland,2016,12,3,5.65,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,1269
United Kingdom of Great Britain and Northern Ireland,2016,13,4,7.8,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,1167
United Kingdom of Great Britain and Northern Ireland,2016,14,4,7.8,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,818
United Kingdom of Great Britain and Northern Ireland,2016,15,4,7.8,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,609
United Kingdom of Great Britain and Northern Ireland,2016,16,4,7.8,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,376
United Kingdom of Great Britain and Northern Ireland,2016,17,5,10.7,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,295
United Kingdom of Great Britain and Northern Ireland,2016,18,5,10.7,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,280
United Kingdom of Great Britain and Northern Ireland,2016,19,5,10.7,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,199
United Kingdom of Great Britain and Northern Ireland,2016,20,5,10.7,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,120
United Kingdom of Great Britain and Northern Ireland,2016,21,5,10.7,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,64
United Kingdom of Great Britain and Northern Ireland,2016,22,6,13.43,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,42
United Kingdom of Great Britain and Northern Ireland,2016,23,6,13.43,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,11
United Kingdom of Great Britain and Northern Ireland,2016,24,6,13.43,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,5
United Kingdom of Great Britain and Northern Ireland,2016,25,6,13.43,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,4
United Kingdom of Great Britain and Northern Ireland,2016,26,7,15.32,37609273,11661.588,12563.693,13096.27,13387.085,15574.848,14.46,32695.427,33602.517,66297.944,7
